Metabolite	Clone1	Clone2	log2FC	plotContrast	Regulation	AnalysisMode	Method	Posthoc	statistic	ANOVA_p.value	ANOVA_padj	pvalue_posthoc	Deregulation
4.737/84.07846	AC9.1	AC9.2	-0.050438	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	NA	0.29020299209165207	0.8314330401770568	1	1	No
4.371/84.07867	AC9.1	E30	0.11625	AC9.1 vs E30	No	HILIC_Positive	ANOVA	NA	1.9133674236785552	0.20594208232687727	1	1	No
4.371/84.07867	AC9.2	E30	0.061557	AC9.2 vs E30	No	HILIC_Positive	ANOVA	NA	1.9133674236785552	0.20594208232687727	1	1	No
4.371/84.07867	AC9.3	E30	0.20758	AC9.3 vs E30	No	HILIC_Positive	ANOVA	NA	1.9133674236785552	0.20594208232687727	1	1	No
4.371/84.07867	AC9.1	AC9.3	-0.091333	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	NA	1.9133674236785552	0.20594208232687727	1	1	No
4.371/84.07867	AC9.2	AC9.3	-0.14603	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	NA	1.9133674236785552	0.20594208232687727	1	1	No
4.371/84.07867	AC9.1	AC9.2	0.054693	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	NA	1.9133674236785552	0.20594208232687727	1	1	No
0.776/85.02550	AC9.1	E30	-0.031745	AC9.1 vs E30	No	HILIC_Positive	ANOVA	NA	0.191888683891604	0.8990051287249725	1	1	No
0.776/85.02550	AC9.2	E30	-0.012702	AC9.2 vs E30	No	HILIC_Positive	ANOVA	NA	0.191888683891604	0.8990051287249725	1	1	No
0.776/85.02550	AC9.3	E30	0.095717	AC9.3 vs E30	No	HILIC_Positive	ANOVA	NA	0.191888683891604	0.8990051287249725	1	1	No
0.776/85.02550	AC9.1	AC9.3	-0.12746	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	NA	0.191888683891604	0.8990051287249725	1	1	No
0.776/85.02550	AC9.2	AC9.3	-0.10842	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	NA	0.191888683891604	0.8990051287249725	1	1	No
0.776/85.02550	AC9.1	AC9.2	-0.019043	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	NA	0.191888683891604	0.8990051287249725	1	1	No
0.644/85.02602	AC9.1	E30	0.63524	AC9.1 vs E30	No	HILIC_Positive	ANOVA	NA	2.3470815545555	0.1488679431321616	1	1	No
0.644/85.02602	AC9.2	E30	0.56208	AC9.2 vs E30	No	HILIC_Positive	ANOVA	NA	2.3470815545555	0.1488679431321616	1	1	No
0.644/85.02602	AC9.3	E30	1.1719	AC9.3 vs E30	No	HILIC_Positive	ANOVA	NA	2.3470815545555	0.1488679431321616	1	1	No
0.644/85.02602	AC9.1	AC9.3	-0.53671	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	NA	2.3470815545555	0.1488679431321616	1	1	No
0.644/85.02602	AC9.2	AC9.3	-0.60987	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	NA	2.3470815545555	0.1488679431321616	1	1	No
0.644/85.02602	AC9.1	AC9.2	0.073159	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	NA	2.3470815545555	0.1488679431321616	1	1	No
1.249/85.02618	AC9.1	E30	-0.14174	AC9.1 vs E30	No	HILIC_Positive	ANOVA	NA	2.4919286591965784	0.13424628147824905	1	1	No
1.249/85.02618	AC9.2	E30	-0.29669	AC9.2 vs E30	No	HILIC_Positive	ANOVA	NA	2.4919286591965784	0.13424628147824905	1	1	No
1.249/85.02618	AC9.3	E30	-0.25162	AC9.3 vs E30	No	HILIC_Positive	ANOVA	NA	2.4919286591965784	0.13424628147824905	1	1	No
1.249/85.02618	AC9.1	AC9.3	0.10989	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	NA	2.4919286591965784	0.13424628147824905	1	1	No
1.249/85.02618	AC9.2	AC9.3	-0.045061	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	NA	2.4919286591965784	0.13424628147824905	1	1	No
1.249/85.02618	AC9.1	AC9.2	0.15495	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	NA	2.4919286591965784	0.13424628147824905	1	1	No
1.494/85.07391	AC9.1	E30	0.58608	AC9.1 vs E30	No	HILIC_Positive	ANOVA	NA	1.7412004479284071	0.23579472063581405	1	1	No
1.494/85.07391	AC9.2	E30	0.18998	AC9.2 vs E30	No	HILIC_Positive	ANOVA	NA	1.7412004479284071	0.23579472063581405	1	1	No
1.494/85.07391	AC9.3	E30	1.2134	AC9.3 vs E30	No	HILIC_Positive	ANOVA	NA	1.7412004479284071	0.23579472063581405	1	1	No
1.494/85.07391	AC9.1	AC9.3	-0.62735	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	NA	1.7412004479284071	0.23579472063581405	1	1	No
1.494/85.07391	AC9.2	AC9.3	-1.0234	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	NA	1.7412004479284071	0.23579472063581405	1	1	No
1.494/85.07391	AC9.1	AC9.2	0.3961	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	NA	1.7412004479284071	0.23579472063581405	1	1	No
1.052/86.05758	AC9.1	E30	0.39819	AC9.1 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	4.6742496878904	0.03606214651546178	1	0.10185779716568152	No
1.052/86.05758	AC9.2	E30	0.34065	AC9.2 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	4.6742496878904	0.03606214651546178	1	0.1510711768928556	No
1.052/86.05758	AC9.3	E30	0.053035	AC9.3 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	4.6742496878904	0.03606214651546178	1	1	No
1.052/86.05758	AC9.1	AC9.3	0.34515	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	4.6742496878904	0.03606214651546178	1	0.1510711768928556	No
1.052/86.05758	AC9.2	AC9.3	0.28761	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	4.6742496878904	0.03606214651546178	1	0.16727023324114487	No
1.052/86.05758	AC9.1	AC9.2	0.057544	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	Tukey's test	4.6742496878904	0.03606214651546178	1	1	No
2.131/87.04051	AC9.1	E30	-0.12694	AC9.1 vs E30	No	HILIC_Positive	ANOVA	NA	0.728778708903906	0.5630534064950912	1	1	No
2.131/87.04051	AC9.2	E30	-0.026037	AC9.2 vs E30	No	HILIC_Positive	ANOVA	NA	0.728778708903906	0.5630534064950912	1	1	No
2.131/87.04051	AC9.3	E30	-0.24736	AC9.3 vs E30	No	HILIC_Positive	ANOVA	NA	0.728778708903906	0.5630534064950912	1	1	No
2.131/87.04051	AC9.1	AC9.3	0.12042	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	NA	0.728778708903906	0.5630534064950912	1	1	No
2.131/87.04051	AC9.2	AC9.3	0.22133	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	NA	0.728778708903906	0.5630534064950912	1	1	No
2.131/87.04051	AC9.1	AC9.2	-0.10091	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	NA	0.728778708903906	0.5630534064950912	1	1	No
0.687/87.04142	AC9.1	E30	1.1688	AC9.1 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	24.442526822857545	2.211539468816736e-4	0.37551940180508175	5.249055191039913e-4	No
0.687/87.04142	AC9.2	E30	1.2088	AC9.2 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	24.442526822857545	2.211539468816736e-4	0.37551940180508175	5.197003019905134e-4	No
0.687/87.04142	AC9.3	E30	1.0829	AC9.3 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	24.442526822857545	2.211539468816736e-4	0.37551940180508175	7.052392468855007e-4	No
0.687/87.04142	AC9.1	AC9.3	0.085904	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	24.442526822857545	2.211539468816736e-4	0.37551940180508175	1	No
0.687/87.04142	AC9.2	AC9.3	0.12588	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	24.442526822857545	2.211539468816736e-4	0.37551940180508175	1	No
0.687/87.04142	AC9.1	AC9.2	-0.039978	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	Tukey's test	24.442526822857545	2.211539468816736e-4	0.37551940180508175	1	No
4.247/87.05314	AC9.1	E30	0.28522	AC9.1 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	17.389009822000503	7.270651448721341e-4	1	0.1991333826165231	No
4.247/87.05314	AC9.2	E30	-0.0789	AC9.2 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	17.389009822000503	7.270651448721341e-4	1	0.6451399878146054	No
4.247/87.05314	AC9.3	E30	-0.81871	AC9.3 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	17.389009822000503	7.270651448721341e-4	1	0.00476920899057564	No
4.247/87.05314	AC9.1	AC9.3	1.1039	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	17.389009822000503	7.270651448721341e-4	1	7.164034855238886e-4	No
4.247/87.05314	AC9.2	AC9.3	0.73981	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	17.389009822000503	7.270651448721341e-4	1	0.0070130144483002	No
4.247/87.05314	AC9.1	AC9.2	0.36412	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	Tukey's test	17.389009822000503	7.270651448721341e-4	1	0.142066515035769	No
4.258/88.03725	AC9.1	E30	0.35315	AC9.1 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	10.274322274440276	0.00405416324425835	1	0.12551502817809035	No
4.258/88.03725	AC9.2	E30	0.010496	AC9.2 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	10.274322274440276	0.00405416324425835	1	0.982532828188972	No
4.258/88.03725	AC9.3	E30	-0.45138	AC9.3 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	10.274322274440276	0.00405416324425835	1	0.06993036554917133	No
4.258/88.03725	AC9.1	AC9.3	0.80452	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	10.274322274440276	0.00405416324425835	1	0.00332698389697296	No
4.258/88.03725	AC9.2	AC9.3	0.46187	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	10.274322274440276	0.00405416324425835	1	0.06993036554917133	No
4.258/88.03725	AC9.1	AC9.2	0.34265	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	Tukey's test	10.274322274440276	0.00405416324425835	1	0.12551502817809035	No
3.663/90.05256	AC9.1	E30	-0.92962	AC9.1 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	18.707445974767715	5.656697135319063e-4	0.9605071735771769	0.00118048888949708	No
3.663/90.05256	AC9.2	E30	-0.98032	AC9.2 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	18.707445974767715	5.656697135319063e-4	0.9605071735771769	9.744512090000734e-4	No
3.663/90.05256	AC9.3	E30	-0.54761	AC9.3 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	18.707445974767715	5.656697135319063e-4	0.9605071735771769	0.01901895586709259	No
3.663/90.05256	AC9.1	AC9.3	-0.382	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	18.707445974767715	5.656697135319063e-4	0.9605071735771769	0.08384425005904032	No
3.663/90.05256	AC9.2	AC9.3	-0.43271	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	18.707445974767715	5.656697135319063e-4	0.9605071735771769	0.07261577186442295	No
3.663/90.05256	AC9.1	AC9.2	0.050708	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	Tukey's test	18.707445974767715	5.656697135319063e-4	0.9605071735771769	0.7328163097303341	No
2.927/92.04692	AC9.1	E30	-0.32822	AC9.1 vs E30	No	HILIC_Positive	ANOVA	NA	1.206891871326954	0.3678218906996856	1	1	No
2.927/92.04692	AC9.2	E30	-0.077587	AC9.2 vs E30	No	HILIC_Positive	ANOVA	NA	1.206891871326954	0.3678218906996856	1	1	No
2.927/92.04692	AC9.3	E30	-0.20133	AC9.3 vs E30	No	HILIC_Positive	ANOVA	NA	1.206891871326954	0.3678218906996856	1	1	No
2.927/92.04692	AC9.1	AC9.3	-0.12689	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	NA	1.206891871326954	0.3678218906996856	1	1	No
2.927/92.04692	AC9.2	AC9.3	0.12374	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	NA	1.206891871326954	0.3678218906996856	1	1	No
2.927/92.04692	AC9.1	AC9.2	-0.25063	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	NA	1.206891871326954	0.3678218906996856	1	1	No
2.923/94.06266	AC9.1	E30	-0.24368	AC9.1 vs E30	No	HILIC_Positive	ANOVA	NA	0.7185394951593636	0.5683104552141292	1	1	No
2.923/94.06266	AC9.2	E30	-0.15104	AC9.2 vs E30	No	HILIC_Positive	ANOVA	NA	0.7185394951593636	0.5683104552141292	1	1	No
2.923/94.06266	AC9.3	E30	-0.070687	AC9.3 vs E30	No	HILIC_Positive	ANOVA	NA	0.7185394951593636	0.5683104552141292	1	1	No
2.923/94.06266	AC9.1	AC9.3	-0.17299	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	NA	0.7185394951593636	0.5683104552141292	1	1	No
2.923/94.06266	AC9.2	AC9.3	-0.080355	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	NA	0.7185394951593636	0.5683104552141292	1	1	No
2.923/94.06266	AC9.1	AC9.2	-0.092639	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	NA	0.7185394951593636	0.5683104552141292	1	1	No
4.425/96.06563	AC9.1	E30	-0.46429	AC9.1 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	4.74732477001249	0.03473195896551172	1	0.1700419254346941	No
4.425/96.06563	AC9.2	E30	-0.1585	AC9.2 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	4.74732477001249	0.03473195896551172	1	0.8384342434708569	No
4.425/96.06563	AC9.3	E30	-0.61531	AC9.3 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	4.74732477001249	0.03473195896551172	1	0.05885495087791194	No
4.425/96.06563	AC9.1	AC9.3	0.15102	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	4.74732477001249	0.03473195896551172	1	0.8384342434708569	No
4.425/96.06563	AC9.2	AC9.3	0.45681	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	4.74732477001249	0.03473195896551172	1	0.1700419254346941	No
4.425/96.06563	AC9.1	AC9.2	-0.30579	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	Tukey's test	4.74732477001249	0.03473195896551172	1	0.38174831969861545	No
4.441/99.08926	AC9.1	E30	-3.6357	AC9.1 vs E30	Down-regulated	HILIC_Positive	ANOVA	Tukey's test	27.784641004576493	1.3956197445397532e-4	0.23697623262285009	3.764407041933413e-4	Down-regulated
4.441/99.08926	AC9.2	E30	-2.3139	AC9.2 vs E30	Down-regulated	HILIC_Positive	ANOVA	Tukey's test	27.784641004576493	1.3956197445397532e-4	0.23697623262285009	0.00599409030540662	Down-regulated
4.441/99.08926	AC9.3	E30	0.17908	AC9.3 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	27.784641004576493	1.3956197445397532e-4	0.23697623262285009	0.7604883928204443	No
4.441/99.08926	AC9.1	AC9.3	-3.8148	AC9.1 vs AC9.3	Down-regulated	HILIC_Positive	ANOVA	Tukey's test	27.784641004576493	1.3956197445397532e-4	0.23697623262285009	3.358052951913427e-4	Down-regulated
4.441/99.08926	AC9.2	AC9.3	-2.493	AC9.2 vs AC9.3	Down-regulated	HILIC_Positive	ANOVA	Tukey's test	27.784641004576493	1.3956197445397532e-4	0.23697623262285009	0.00530578038514662	Down-regulated
4.441/99.08926	AC9.1	AC9.2	-1.3218	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	Tukey's test	27.784641004576493	1.3956197445397532e-4	0.23697623262285009	0.03911881829879401	No
0.693/100.07365	AC9.1	E30	-0.094309	AC9.1 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	6.185521272606997	0.01764712567423237	1	0.584225776527287	No
0.693/100.07365	AC9.2	E30	-0.32936	AC9.2 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	6.185521272606997	0.01764712567423237	1	0.332027693919514	No
0.693/100.07365	AC9.3	E30	-0.67607	AC9.3 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	6.185521272606997	0.01764712567423237	1	0.02546927427878659	No
0.693/100.07365	AC9.1	AC9.3	0.58176	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	6.185521272606997	0.01764712567423237	1	0.04832578117582909	No
0.693/100.07365	AC9.2	AC9.3	0.34672	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	6.185521272606997	0.01764712567423237	1	0.332027693919514	No
0.693/100.07365	AC9.1	AC9.2	0.23505	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	Tukey's test	6.185521272606997	0.01764712567423237	1	0.3923278253458022	No
4.613/102.05230	AC9.1	E30	0.16155	AC9.1 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	22.89657269424753	2.789784903876665e-4	0.4737054766782577	0.364968296601755	No
4.613/102.05230	AC9.2	E30	-0.5261	AC9.2 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	22.89657269424753	2.789784903876665e-4	0.4737054766782577	0.03028306716081856	No
4.613/102.05230	AC9.3	E30	0.90035	AC9.3 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	22.89657269424753	2.789784903876665e-4	0.4737054766782577	0.00454843963955401	No
4.613/102.05230	AC9.1	AC9.3	-0.73879	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	22.89657269424753	2.789784903876665e-4	0.4737054766782577	0.01270702261587857	No
4.613/102.05230	AC9.2	AC9.3	-1.4264	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	22.89657269424753	2.789784903876665e-4	0.4737054766782577	2.1988822627931335e-4	No
4.613/102.05230	AC9.1	AC9.2	0.68765	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	Tukey's test	22.89657269424753	2.789784903876665e-4	0.4737054766782577	0.01270702261587857	No
1.895/102.08913	AC9.1	E30	0.15698	AC9.1 vs E30	No	HILIC_Positive	ANOVA	NA	0.647424478394656	0.6062181976575123	1	1	No
1.895/102.08913	AC9.2	E30	0.068717	AC9.2 vs E30	No	HILIC_Positive	ANOVA	NA	0.647424478394656	0.6062181976575123	1	1	No
1.895/102.08913	AC9.3	E30	0.089603	AC9.3 vs E30	No	HILIC_Positive	ANOVA	NA	0.647424478394656	0.6062181976575123	1	1	No
1.895/102.08913	AC9.1	AC9.3	0.067379	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	NA	0.647424478394656	0.6062181976575123	1	1	No
1.895/102.08913	AC9.2	AC9.3	-0.020885	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	NA	0.647424478394656	0.6062181976575123	1	1	No
1.895/102.08913	AC9.1	AC9.2	0.088264	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	NA	0.647424478394656	0.6062181976575123	1	1	No
2.955/102.08948	AC9.1	E30	0.3671	AC9.1 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	8.941224434936169	0.00619088643102479	1	0.4874223539312995	No
2.955/102.08948	AC9.2	E30	0.36345	AC9.2 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	8.941224434936169	0.00619088643102479	1	0.4874223539312995	No
2.955/102.08948	AC9.3	E30	-0.68927	AC9.3 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	8.941224434936169	0.00619088643102479	1	0.06699693632248005	No
2.955/102.08948	AC9.1	AC9.3	1.0564	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	8.941224434936169	0.00619088643102479	1	0.01123048530678279	No
2.955/102.08948	AC9.2	AC9.3	1.0527	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	8.941224434936169	0.00619088643102479	1	0.01123048530678279	No
2.955/102.08948	AC9.1	AC9.2	0.0036502	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	Tukey's test	8.941224434936169	0.00619088643102479	1	0.8961424177969173	No
2.387/102.09030	AC9.1	E30	-0.65745	AC9.1 vs E30	No	HILIC_Positive	ANOVA	NA	1.9852110148586304	0.1948499235645635	1	1	No
2.387/102.09030	AC9.2	E30	-0.18091	AC9.2 vs E30	No	HILIC_Positive	ANOVA	NA	1.9852110148586304	0.1948499235645635	1	1	No
2.387/102.09030	AC9.3	E30	-0.43406	AC9.3 vs E30	No	HILIC_Positive	ANOVA	NA	1.9852110148586304	0.1948499235645635	1	1	No
2.387/102.09030	AC9.1	AC9.3	-0.2234	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	NA	1.9852110148586304	0.1948499235645635	1	1	No
2.387/102.09030	AC9.2	AC9.3	0.25315	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	NA	1.9852110148586304	0.1948499235645635	1	1	No
2.387/102.09030	AC9.1	AC9.2	-0.47654	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	NA	1.9852110148586304	0.1948499235645635	1	1	No
2.370/103.03762	AC9.1	E30	-0.63867	AC9.1 vs E30	No	HILIC_Positive	ANOVA	NA	1.9915312983707545	0.1939092394029156	1	1	No
2.370/103.03762	AC9.2	E30	-0.2684	AC9.2 vs E30	No	HILIC_Positive	ANOVA	NA	1.9915312983707545	0.1939092394029156	1	1	No
2.370/103.03762	AC9.3	E30	-0.60666	AC9.3 vs E30	No	HILIC_Positive	ANOVA	NA	1.9915312983707545	0.1939092394029156	1	1	No
2.370/103.03762	AC9.1	AC9.3	-0.032008	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	NA	1.9915312983707545	0.1939092394029156	1	1	No
2.370/103.03762	AC9.2	AC9.3	0.33826	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	NA	1.9915312983707545	0.1939092394029156	1	1	No
2.370/103.03762	AC9.1	AC9.2	-0.37027	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	NA	1.9915312983707545	0.1939092394029156	1	1	No
1.389/103.78715	AC9.1	E30	0.32349	AC9.1 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	11.678061448960197	0.00271128305385641	1	0.06117810568782318	No
1.389/103.78715	AC9.2	E30	0.57828	AC9.2 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	11.678061448960197	0.00271128305385641	1	0.00300078186170713	No
1.389/103.78715	AC9.3	E30	0.45576	AC9.3 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	11.678061448960197	0.00271128305385641	1	0.01144095206366098	No
1.389/103.78715	AC9.1	AC9.3	-0.13228	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	11.678061448960197	0.00271128305385641	1	0.4421154351125908	No
1.389/103.78715	AC9.2	AC9.3	0.12251	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	11.678061448960197	0.00271128305385641	1	0.4421154351125908	No
1.389/103.78715	AC9.1	AC9.2	-0.25479	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	Tukey's test	11.678061448960197	0.00271128305385641	1	0.1033426873594772	No
0.840/103.78735	AC9.1	E30	1.5656	AC9.1 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	15.006718806507942	0.00119597151031793	1	0.00503286974761302	No
0.840/103.78735	AC9.2	E30	1.8052	AC9.2 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	15.006718806507942	0.00119597151031793	1	0.00192288518699904	No
0.840/103.78735	AC9.3	E30	1.604	AC9.3 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	15.006718806507942	0.00119597151031793	1	0.00354372413657252	No
0.840/103.78735	AC9.1	AC9.3	-0.038329	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	15.006718806507942	0.00119597151031793	1	1	No
0.840/103.78735	AC9.2	AC9.3	0.20126	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	15.006718806507942	0.00119597151031793	1	1	No
0.840/103.78735	AC9.1	AC9.2	-0.23958	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	Tukey's test	15.006718806507942	0.00119597151031793	1	0.8505011783781713	No
1.390/104.10570	AC9.1	E30	0.43689	AC9.1 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	28.904444806296304	1.2095165480064724e-4	0.20537590985149903	7.53521449031699e-4	No
1.390/104.10570	AC9.2	E30	0.5166	AC9.2 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	28.904444806296304	1.2095165480064724e-4	0.20537590985149903	2.6790451109587267e-4	No
1.390/104.10570	AC9.3	E30	0.54098	AC9.3 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	28.904444806296304	1.2095165480064724e-4	0.20537590985149903	2.3095524326679096e-4	No
1.390/104.10570	AC9.1	AC9.3	-0.10409	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	28.904444806296304	1.2095165480064724e-4	0.20537590985149903	0.41727905424934175	No
1.390/104.10570	AC9.2	AC9.3	-0.024378	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	28.904444806296304	1.2095165480064724e-4	0.20537590985149903	0.723865848948404	No
1.390/104.10570	AC9.1	AC9.2	-0.079712	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	Tukey's test	28.904444806296304	1.2095165480064724e-4	0.20537590985149903	0.4750998579696558	No
4.429/109.07383	AC9.1	E30	-0.10926	AC9.1 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	5.876109913453632	0.02022772424688466	1	0.7587727912495821	No
4.429/109.07383	AC9.2	E30	0.094747	AC9.2 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	5.876109913453632	0.02022772424688466	1	0.7587727912495821	No
4.429/109.07383	AC9.3	E30	-0.38184	AC9.3 vs E30	No	HILIC_Positive	ANOVA	Tukey's test	5.876109913453632	0.02022772424688466	1	0.06493627296557541	No
4.429/109.07383	AC9.1	AC9.3	0.27258	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	5.876109913453632	0.02022772424688466	1	0.2182256580922445	No
4.429/109.07383	AC9.2	AC9.3	0.47659	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	Tukey's test	5.876109913453632	0.02022772424688466	1	0.02506390234335304	No
4.429/109.07383	AC9.1	AC9.2	-0.20401	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	Tukey's test	5.876109913453632	0.02022772424688466	1	0.3770081086423577	No
5.424/110.00713	AC9.1	E30	0.039298	AC9.1 vs E30	No	HILIC_Positive	ANOVA	NA	2.3254327782320137	0.15121760578914747	1	1	No
5.424/110.00713	AC9.2	E30	-0.022781	AC9.2 vs E30	No	HILIC_Positive	ANOVA	NA	2.3254327782320137	0.15121760578914747	1	1	No
5.424/110.00713	AC9.3	E30	0.12429	AC9.3 vs E30	No	HILIC_Positive	ANOVA	NA	2.3254327782320137	0.15121760578914747	1	1	No
5.424/110.00713	AC9.1	AC9.3	-0.084987	AC9.1 vs AC9.3	No	HILIC_Positive	ANOVA	NA	2.3254327782320137	0.15121760578914747	1	1	No
5.424/110.00713	AC9.2	AC9.3	-0.14707	AC9.2 vs AC9.3	No	HILIC_Positive	ANOVA	NA	2.3254327782320137	0.15121760578914747	1	1	No
5.424/110.00713	AC9.1	AC9.2	0.062079	AC9.1 vs AC9.2	No	HILIC_Positive	ANOVA	NA	2.3254327782320137	0.15121760578914747	1	1	No
